name,static_instructions_case_big-arr_O0,dynamic_instructions_case_big-arr_O0
extr_linuxtoolstestingselftestsx86syscall_nt.c_sigtrap.c,7,7
extr_linuxtoolsvirtioringtestnoring.c_add_inbuf.c,8,8
extr_linuxtoolsusbusbiplibsrcvhci_driver.c_get_devid.c,10,10
extr_linuxtoolsvirtiovirtio-tracetrace-agent-ctl.c_signal_handler.c,7,7
extr_linuxtoolsvirtiovringh_test.c_getrange_iov.c,20,20
extr_linuxtoolsvirtiovringh_test.c_no_notify_host.c,6,6
extr_linuxtoolstestingselftestsx86vdso_restorer.c_handler_without_siginfo.c,6,6
extr_linuxtoolsvmpage-types.c_page_flag_type.c,16,16
extr_linuxtoolstestingvsockvsock_diag_test.c_sock_shutdown_str.c,21,21
extr_linuxtoolstestingvsockvsock_diag_test.c_sock_type_str.c,16,16
extr_linuxtoolsvmslabinfo.c_onoff.c,11,11
extr_linuxvirtkvmarmarch_timer.c_kvm_arm_timer_has_attr.c,15,15
extr_linuxvirtkvmarmmmu.c_kvm_arch_create_memslot.c,8,8
extr_linuxtoolsthermaltmontui.c_trip_type_to_char.c,13,13
extr_linuxvirtkvmarmmmu.c_kvm_pgd_index.c,13,13
extr_linuxtoolsvirtioringtestring.c_need_event.c,23,23
extr_linuxtoolsusbusbipsrcusbip_network.c_usbip_net_pack_usb_interface.c,6,6
extr_linuxtoolsvirtiovirtio_test.c_vq_callback.c,5,5
extr_linuxvirtkvmarmpmu.c_kvm_pmu_update_run.c,20,20
extr_linuxtoolsvmpage-types.c_bit_mask_ok.c,11,11
extr_linuxtoolsvirtiovringh_test.c_getrange_slow.c,20,20
extr_linuxvirtkvmarmvgicvgic-debug.c_end_of_vgic.c,13,13
extr_linuxtoolsvmpage-types.c_pages2mb.c,8,8
extr_linuxvirtkvmarmvgicvgic-debug.c_vgic_debug_destroy.c,5,5
extr_linuxvirtkvmarmvgicvgic-its.c_its_mmio_write_wi.c,9,9
extr_linuxvirtkvmarmmmu.c_kvm_arch_memslots_updated.c,6,6
extr_linuxtoolsvmslabinfo.c_slab_activity.c,13,13
extr_linuxvirtkvmarmvgicvgic-its.c_vgic_mmio_read_its_iidr.c,21,21
extr_linuxvirtkvmarmarch_timer.c_kvm_timer_irq_can_fire.c,21,21
extr_linuxvirtkvmarmmmu.c_memslot_is_logging.c,20,20
extr_linuxvirtkvmarmvgicvgic-mmio-v3.c_vgic_mmio_read_v3r_ctlr.c,16,16
extr_linuxvirtkvmarmvgicvgic-mmio-v3.c_vgic_has_its.c,14,14
extr_linuxvirtkvmarmvgicvgic-mmio-v3.c_vgic_sanitise_shareability.c,11,11
extr_linuxvirtkvmarmvgicvgic-mmio-v3.c_vgic_sanitise_inner_cacheability.c,12,12
extr_linuxvirtkvmarmpsci.c_kvm_arm_get_fw_num_regs.c,6,6
extr_linuxvirtkvmarmvgicvgic-mmio.c_vgic_mmio_read_raz.c,8,8
extr_linuxvirtkvmarmvgicvgic-mmio.c_vgic_mmio_write_wi.c,8,8
extr_linuxvirtkvmarmvgicvgic-v2.c_vgic_v2_set_underflow.c,11,11
extr_linuxvirtkvmarmvgicvgic-debug.c_iter_next.c,32,32
extr_linuxvirtkvmarmvgicvgic-init.c_vgic_maintenance_handler.c,7,7
extr_linuxvirtkvmarmvgicvgic-its.c_vgic_mmio_read_its_idregs.c,16,16
extr_linuxvirtkvmarmvgicvgic-v2.c_vgic_v2_check_base.c,21,21
extr_linuxvirtkvmarmvgicvgic-v3.c_vgic_v3_enable.c,41,41
extr_linuxvirtkvmarmvgicvgic-v3.c_vgic_v3_set_underflow.c,11,11
extr_linuxvirtkvmarmvgicvgic-kvm-device.c_vgic_check_type.c,15,15
extr_linuxvirtkvmarmvgicvgic.h_irq_is_pending.c,19,19
extr_linuxvirtkvmarmvgicvgic-mmio-v3.c_vgic_mmio_read_v3r_iidr.c,13,13
extr_linuxvirtkvmarmvgicvgic-mmio-v3.c_vgic_mmio_read_v3_idregs.c,12,12
extr_linuxvirtkvmarmvgicvgic-mmio-v3.c_vgic_sanitise_outer_cacheability.c,11,11
extr_linuxvirtkvmarmvgicvgic-mmio.c_vgic_mmio_read_rao.c,8,8
extr_linuxvirtkvmarmvgicvgic-mmio.c_vgic_mmio_uaccess_write_wi.c,9,9
extr_linuxvirtkvmarmvgicvgic.h_vgic_irq_is_mapped_level.c,14,14
extr_linuxvirtkvmarmvgicvgic-v2.c_lr_signals_eoi_mi.c,20,20
extr_linuxvirtkvmarmvgicvgic.h_vgic_v3_redist_region_full.c,17,17
extr_linuxvirtkvmcoalesced_mmio.c_coalesced_mmio_in_range.c,30,30
extr_linuxvirtkvmcoalesced_mmio.h_kvm_coalesced_mmio_init.c,6,6
extr_linuxvirtkvmarmvgicvgic-v3.c_lr_signals_eoi_mi.c,20,20
extr_linuxvirtkvmarmvgicvgic-v2.c_vgic_v2_enable.c,10,10
extr_linuxvirtkvmarmvgicvgic-v3.c_vgic_v3_get_vmcr.c,72,72
extr_linuxvirtkvmarmvgicvgic.c_vgic_irq_release.c,5,5
extr_linuxvirtkvmirqchip.c_kvm_arch_irq_routing_update.c,5,5
extr_linuxvirtkvmarmvgicvgic.h_vgic_dist_overlap.c,19,19
extr_linuxvirtkvmkvm_main.c_kvm_init_mmu_notifier.c,6,6
extr_linuxvirtkvmkvm_main.c_kvm_vcpu_eligible_for_directed_yield.c,6,6
extr_linuxvirtkvmvfio.c_kvm_vfio_has_attr.c,14,14
extr_linuxvirtkvmkvm_main.c_next_segment.c,15,15
extr_linuxvirtkvmarmvgicvgic.h_vgic_v3_max_apr_idx.c,18,18
extr_lua-nginx-modulesrcngx_http_lua_capturefilter.c_ngx_http_lua_capture_filter_init.c,14,14
extr_linuxvirtkvmcoalesced_mmio.h_kvm_coalesced_mmio_free.c,5,5
extr_linuxvirtkvmeventfd.c_ioeventfd_bus_from_flags.c,16,16
extr_lua-nginx-modulesrcngx_http_lua_input_filters.c_ngx_http_lua_read_all.c,24,24
extr_linuxvirtkvmasync_pf.c_kvm_async_page_present_sync.c,6,6
extr_lua-nginx-modulesrcngx_http_lua_log_ringbuf.c_ngx_http_lua_log_ringbuf_init.c,32,32
extr_lua-nginx-modulesrcngx_http_lua_input_filters.c_ngx_http_lua_read_bytes.c,32,32
extr_lua-nginx-modulesrcngx_http_lua_log_ringbuf.c_ngx_http_lua_log_ringbuf_reset.c,21,21
extr_lua-nginx-modulesrcngx_http_lua_req_method.c_ngx_http_lua_ffi_req_get_method.c,13,13
extr_linuxvirtkvmkvm_main.c_ack_flush.c,5,5
extr_linuxvirtkvmkvm_main.c_kvm_no_compat_ioctl.c,9,9
extr_linuxvirtkvmkvm_main.c_memslot_is_readonly.c,8,8
extr_lua-nginx-modulesrcngx_http_lua_req_method.c_ngx_http_lua_ffi_req_set_method.c,20,20
extr_lua-nginx-modulesrcngx_http_lua_socket_tcp.c_ngx_http_lua_socket_empty_resolve_handler.c,5,5
extr_linuxvirtkvmkvm_main.c_vm_stat_clear_per_vm.c,15,15
extr_lua-nginx-modulesrcngx_http_lua_args.c_ngx_http_lua_ffi_req_get_querystring_len.c,7,7
extr_lua-nginx-modulesrcngx_http_lua_socket_tcp.c_ngx_http_lua_socket_tcp_setoption.c,6,6
extr_lua-nginx-modulesrcngx_http_lua_input_filters.c_ngx_http_lua_read_any.c,32,32
extr_macvimsrcdosinst.h_mytoupper.c,12,12
extr_lua-nginx-modulesrcngx_http_lua_time.c_ngx_http_lua_ffi_req_start_time.c,12,12
extr_lua-nginx-modulesrcngx_http_lua_log_ringbuf.c_ngx_http_lua_log_ringbuf_free_spaces.c,19,19
extr_lua-nginx-modulesrcngx_http_lua_log_ringbuf.c_ngx_http_lua_log_ringbuf_next_header.c,19,19
extr_lua-nginx-modulesrcngx_http_lua_misc.c_ngx_http_lua_ffi_get_resp_status.c,17,17
extr_lua-nginx-modulesrcngx_http_lua_directive.c_ngx_http_lua_capture_error_log.c,8,8
extr_macvimsrcgui_mac.c_EventModifiers2VimMouseModifiers.c,25,25
extr_macvimsrcgui_photon.c_gui_mch_set_sp_color.c,5,5
extr_macvimsrcgui_gtk_x11.c_modifiers_gdk2mouse.c,19,19
extr_macvimsrcgui_photon.c_gui_mch_set_blinking.c,13,13
extr_lua-nginx-modulesrcngx_http_lua_semaphore.c_ngx_http_lua_ffi_sema_count.c,9,9
extr_lua-nginx-modulesrcngx_http_lua_socket_tcp.c_ngx_http_lua_socket_tcp_get_peer.c,7,7
extr_lua-nginx-modulesrcngx_http_lua_string.c_ngx_http_lua_ngx_escape_sql_str.c,34,5370
extr_macvimsrcgui_w48.c_gui_mch_set_blinking.c,13,13
extr_macvimsrcgui_photon.c_gui_ph_handle_timer_timeout.c,10,10
extr_macvimsrcgui_gtk_x11.c_gui_mch_set_blinking.c,13,13
extr_lua-nginx-moduletdatafake-delayed-load-modulengx_http_lua_fake_delayed_load_module.c_ngx_http_lua_fake_delayed_load_function.c,6,6
extr_macvimsrcif_py_both.h_DictionaryLength.c,8,8
extr_macvimsrcif_py_both.h_init_range_cmd.c,11,11
extr_macvimsrcos_msdos.c_mch_isFullName.c,40,40
extr_macvimsrcos_msdos.c_mch_get_user_name.c,10,10
extr_macvimsrcos_msdos.c_mch_settmode.c,5,5
extr_macvimsrcgui_photon.c_gui_mch_set_menu_pos.c,8,8
extr_macvimsrcgui_photon.c_gui_mch_toggle_tearoffs.c,5,5
extr_macvimsrcos_win32.c_mch_copy_file_attribute.c,7,7
extr_macvimsrcgui_photon.c_gui_mch_menu_hidden.c,6,6
extr_macvimsrcgui_mac.c_EventModifiers2VimModifiers.c,25,25
extr_macvimsrcos_win32.c_mch_get_acl.c,6,6
extr_masscansrccrypto-blackrock2.c_next_power_of_two.c,21,80
extr_macvimsrcgui_w48.c_gui_mch_enable_menu.c,5,5
extr_masscansrccrypto-base64.c_r_rand.c,14,14
extr_macvimsrcgui_w48.c_gui_mch_set_menu_pos.c,8,8
extr_masscansrclogger.c_LOG_add_level.c,8,8
extr_macvimsrcif_ruby.c_vim_ruby_init.c,7,7
extr_macvimsrcif_py_both.h_ListLength.c,8,8
extr_macvimsrcos_msdos.c_mch_setmouse.c,9,9
extr_macvimsrcos_msdos.c_mch_hide.c,5,5
extr_masscansrcmain-conf.c_hexval.c,20,20
extr_macvimsrcos_win32.c_mch_free_acl.c,5,5
extr_macvimsrcos_win32.c_cursor_visible.c,7,7
extr_masscansrcproto-coap.c_response_code.c,24,24
extr_masscansrcproto-banout.c_banout_init_base64.c,9,9
extr_macvimsrcos_win32.c_mch_set_acl.c,6,6
extr_masscansrcevent-timeout.h_timeout_init.c,9,9
extr_masscansrcproto-interactive.c_tcp_close.c,7,7
extr_masscansrccrypto-blackrock2.c_bit_count.c,16,75
extr_masscansrcproto-netbios.c_append_char.c,13,13
extr_masscansrcproto-tcp.c_tcpcon_set_banner_flags.c,25,25
extr_masscansrcproto-x509.c_kludge_next.c,14,14
extr_masscansrcrand-lcg.c_lcg_rand.c,14,14
extr_masscansrcmain-conf.c_is_power_of_two.c,13,13
extr_masscansrcproto-dns.c_dns_set_cookie.c,24,24
extr_masscansrcoutput.c_name_from_ip_proto.c,29,29
extr_masscansrcproto-coap.c_coap_udp_set_cookie.c,21,21
extr_masscansrcrand-primegen.c_doit4.c,61,503
extr_masscansrcranges.c_r_rand.c,14,14
extr_masscansrcranges6.c_r_rand.c,14,14
extr_masscansrcproto-memcached.c_memcached_udp_set_cookie.c,21,21
extr_masscansrcrawsock-pcapfile.c_pcapfile_percentdone.c,22,22
extr_masscansrcproto-snmp.c_id_prefix_count.c,23,23
extr_masscansrcread-service-probes.c_hexval.c,23,23
extr_masscansrcrand-lcg.c_count_digits.c,18,42
extr_masscansrcproto-x509.c_id_prefix_count.c,24,24
extr_masscansrcrand-primegen.c_doit6.c,58,680
extr_masscansrcrte-ring.c_rte_ring_set_water_mark.c,17,17
extr_masscansrcrand-primegen.c_doit12.c,36,36
extr_masscansrcstub-pcap.c_null_PCAP_SET_PROMISC.c,7,7
extr_masscansrcstub-pcap.c_null_PCAP_SET_BUFFER_SIZE.c,7,7
extr_masscansrcsmack1.c_row_shift_from_symbol_count.c,19,78
extr_masscansrcranges.c_range_combine.c,15,15
extr_masscansrcstub-pcap.c_null_PCAP_ACTIVATE.c,6,6
extr_masscansrcstub-pcap.c_null_PCAP_SET_SNAPLEN.c,7,7
extr_masscansrcranges6.c_hexval.c,22,22
extr_masscansrcrawsock-pcapfile.c_pcapfile_datalink.c,12,12
extr_masscansrcrawsock.c_rawsock_datalink.c,11,11
extr_masscansrctempl-payloads.c_append_byte.c,12,12
extr_masscansrcread-service-probes.c_is_hexchar.c,22,22
extr_masscansrcsmack1.c_r_rand.c,14,14
extr_masscansrcxring.c_xring_add.c,22,22
extr_masscansrcstub-pcap.c_null_PCAP_SET_RFMON.c,7,7
extr_memcachedbipbuffer.c___check_for_switch_to_b.c,15,15
extr_masscansrctempl-payloads.c_isodigit.c,12,12
extr_memcachedbipbuffer.c_bipbuf_sizeof.c,7,7
extr_masscansrcstub-pcap.c_null_PCAP_CAN_SET_RFMON.c,6,6
extr_masscansrcstub-pcap.c_null_PCAP_SET_IMMEDIATE_MODE.c,7,7
extr_masscansrcsmackqueue.c_queue_has_more_items.c,10,10
extr_memcachedcrc32c.c_crc32c_shift.c,28,28
extr_masscansrcstub-pcap.c_null_PCAP_SET_TIMEOUT.c,7,7
extr_masscansrctempl-payloads.c_hexval.c,22,22
extr_memcachedextstore.c__next_version.c,10,10
extr_memcachedmemcached.c_realtime.c,18,18
extr_memcachedslab_automove.c_window_sum.c,35,6896
extr_memcachedslab_automove_extstore.c_window_sum.c,45,9446
extr_memcachedcache.c_get_object.c,9,9
extr_masscansrcxring.c_xring_remove.c,16,16
extr_masscansrcversioning.c_versioning_init.c,7,7
extr_memcachedbipbuffer.c_bipbuf_init.c,17,17
extr_memcachedtimedrun.c_signal_handler.c,7,7
extr_memcachedtestapp.c_cache_destructor.c,8,8
extr_micropythondriverscc3000srccc3000_common.c_UINT16_TO_STREAM_f.c,21,21
extr_micropythondriverscc3000srccc3000_common.c___error__.c,6,6
extr_memcachedcrc32c.c_gf2_matrix_times.c,25,146
extr_micropythondriverscc3000srcsecurity.c_galois_mul2.c,17,17
extr_micropythondriverscc3100srcnetapp.c_CopyPingResultsToReport.c,30,30
extr_memcachedslab_automove_extstore.c_window_global_sum.c,30,5621
extr_memcachedslabs.c_slabs_clsid.c,15,15
extr_memcachedutil.c_mc_swap64.c,6,6
extr_memcachedtestapp.c_cache_fail_constructor.c,8,8
extr_micropythondriverswiznet5kinternetdnsdns.c_DNS_init.c,12,12
extr_micropythonextmodmodubinascii.c_mod_binascii_sextet.c,23,23
extr_micropythondriverscc3000srccc3000_common.c_UINT32_TO_STREAM_f.c,37,37
extr_micropythondriverscc3100srcnonos.c__SlNonOsSpawn.c,13,13
extr_micropythondriverscc3000srcpatch_prog.c_CC3000_UsynchCallback.c,8,8
extr_micropythondriverscc3000srcwlan.c_wlan_init.c,29,29
extr_micropythondriverscc3100srcnonos.c__SlNonOsSemSet.c,10,10
extr_micropythondriverswiznet5kinternetdnsdns.c_put16.c,20,20
extr_micropythonextmoduzlibtinflate.c_uzlib_uncompress_init.c,25,25
extr_micropythonlibtimeutilstimeutils.c_timeutils_is_leap_year.c,21,21
extr_micropythonliboofatfsff.c_st_dword.c,39,39
extr_micropythonportscc3200bootmgrmain.c_SimpleLinkNetAppEventHandler.c,5,5
extr_micropythonportscc3200bootmgrmain.c_SimpleLinkGeneralEventHandler.c,5,5
extr_micropythonliboofatfsff.c_dbc_1st.c,9,9
extr_micropythondriverswiznet5kethernetwizchip_conf.c_wizchip_spi_readbytes.c,6,6
extr_micropythonliblibm_dbl__sin.c___sin.c,50,50
extr_micropythonliboofatfsff.c_f_setcp.c,33,383
extr_micropythonportscc3200bootmgrmain.c_SimpleLinkWlanEventHandler.c,5,5
extr_micropythonportscc3200halinterrupt.c_IntVTableBaseSet.c,7,7
extr_micropythonliboofatfsff.c_clst2sect.c,18,18
extr_micropythonlibupytesthelperupytesthelper.c_upytest_set_heap.c,10,10
extr_micropythonportscc3200modsmodwlan.c_SimpleLinkHttpServerCallback.c,18,18
extr_micropythonportscc3200modspybsleep.c_pyb_sleep_set_gpio_lpds_callback.c,7,7
extr_micropythonportscc3200bootmgrmain.c_SimpleLinkSockEventHandler.c,5,5
extr_micropythonliboofatfsff.c_st_word.c,21,21
extr_micropythonportscc3200modspybsleep.c_pyb_sleep_set_wlan_obj.c,7,7
extr_micropythonportscc3200bootmgrmain.c_SimpleLinkHttpServerCallback.c,6,6
extr_micropythonliboofatfsff.c_dbc_2nd.c,9,9
extr_micropythonportscc3200utilfifo.c_FIFO_Flush.c,16,16
extr_micropythonliboofatfsff.c_f_umount.c,8,8
extr_micropythonportsesp32mpthreadport.c_vPortCleanUpTCB.c,5,5
extr_micropythonportscc3200halgpio.c_GPIOGetIntNumber.c,13,13
extr_micropythonportsnrfboardsmicrobitmodulesmicrobitimage.c_imageWidth.c,11,11
extr_micropythonportscc3200modsmodwlan.c_SimpleLinkGeneralEventHandler.c,7,7
extr_micropythonportspic16bitboard.c_led_state.c,26,26
extr_micropythonportscc3200modsmodwlan.c_SimpleLinkSockEventHandler.c,18,18
extr_micropythonportspic16bitboard.c_switch_get.c,19,19
extr_micropythonportspic16bitpic16bit_mphal.c_mp_hal_delay_ms.c,23,10202814
extr_micropythonportsstm32boardsLIMIFROGboard_init.c_GPIO_HIGH.c,9,9
extr_micropythonportscc3200modspybwdt.c_pybwdt_srv_sleeping.c,7,7
extr_micropythonportsstm32extint.c_extint_swint.c,9,9
extr_micropythonportscc3200modspybsleep.c_pyb_sleep_set_rtc_obj.c,7,7
extr_micropythonportsesp32main.c_mbedtls_debug_set_threshold.c,5,5
extr_micropythonportsstm32led.c_led_toggle.c,5,5
extr_micropythonportsstm32timer.c_HAL_TIM_PeriodElapsedCallback.c,5,5
extr_micropythonportsstm32mbootmain.c_pyb_usbdd_DeInit.c,10,10
extr_micropythonportsstm32uart.h_uart_tx_avail.c,9,9
extr_micropythonportsnrfmphalport.c_mp_hal_set_interrupt_char.c,5,5
extr_micropythonportsnrfboardsmicrobitmodulesmicrobitimage.c_imageHeight.c,11,11
extr_micropythonportspic16bitboard.c_led_toggle.c,18,18
extr_micropythonportsstm32usbd_hid_interface.c_usbd_hid_rx_num.c,12,12
extr_micropythonportspic16bitboard.c_uart_tx_char.c,11,11
extr_micropythonportsstm32usbdevcoresrcusbd_core.c_USBD_LL_DevConnected.c,6,6
extr_micropythonportspic16bitpic16bit_mphal.c_mp_hal_set_interrupt_char.c,7,7
extr_micropythonportsstm32boardsLIMIFROGboard_init.c_IS_GPIO_RESET.c,20,20
extr_micropythonportsstm32led.c_led_state.c,6,6
extr_micropythonportsstm32usbd_msc_storage.c_FLASH_STORAGE_IsWriteProtected.c,6,6
extr_micropythonportsstm32usbdevcoresrcusbd_core.c_USBD_LL_IsoOUTIncomplete.c,7,7
extr_micropythonportsstm32usbdevcoresrcusbd_core.c_USBD_LL_SetSpeed.c,10,10
extr_micropythonportsstm32usbd_cdc_interface.h_usbd_cdc_is_connected.c,11,11
extr_micropythonportsstm32mbootmain.c_pyb_usbdd_Init.c,10,10
extr_micropythonportsstm32uart.c_uart_attach_to_repl.c,9,9
extr_micropythonportsstm32mbootmain.c_get_hex_char.c,15,15
extr_micropythonportsstm32usbdevcoresrcusbd_core.c_USBD_RunTestMode.c,6,6
extr_micropythonportsstm32usbhostClassAUDIOSrcusbh_audio.c_USBH_AUDIO_SOFProcess.c,6,6
extr_micropythonportsstm32usbd_msc_storage.c_FLASH_STORAGE_IsReady.c,9,9
extr_micropythonportsstm32usbhostClassHIDSrcusbh_hid.c_fifo_read.c,17,17
extr_micropythonportsstm32usbhostClassMSCSrcusbh_msc.c_USBH_MSC_SOFProcess.c,6,6
extr_micropythonportsstm32usbdevcoresrcusbd_core.c_USBD_LL_IsoINIncomplete.c,7,7
extr_micropythonportsstm32usbhostClassMTPSrcusbh_mtp_ptp.c_PTP_GetString.c,24,24
extr_micropythonportsstm32usbhostClassTemplateSrcusbh_template.c_USBH_TEMPLATE_ClassRequest.c,6,6
extr_micropythonportsstm32usbd_msc_storage.c_FLASH_STORAGE_StartStopUnit.c,9,9
extr_micropythonportsstm32usbdevcoresrcusbd_core.c_USBD_LL_Suspend.c,13,13
extr_micropythonportsstm32usbdevcoresrcusbd_core.c_USBD_LL_Resume.c,10,10
extr_micropythonportsstm32usbhostCoreSrcusbh_conf_template.c_USBH_LL_DriverVBUS.c,7,7
extr_micropythonportsstm32usbhostClassAUDIOSrcusbh_audio.c_USBH_AUDIO_InputStream.c,8,8
extr_micropythonportsstm32usbhostClassTemplateSrcusbh_template.c_USBH_TEMPLATE_InterfaceInit.c,6,6
extr_micropythonportsstm32usbhostCoreSrcusbh_conf_template.c_USBH_LL_GetToggle.c,8,8
extr_micropythonportsstm32usbhostCoreSrcusbh_conf_template.c_USBH_Delay.c,5,5
extr_micropythonportsstm32usbhostClassMTPSrcusbh_mtp.c_USBH_MTP_ClassRequest.c,6,6
extr_micropythonportsstm32usbhostClassTemplateSrcusbh_template.c_USBH_TEMPLATE_InterfaceDeInit.c,6,6
extr_micropythonportsstm32usbhostClassCDCSrcusbh_cdc.c_USBH_CDC_SOFProcess.c,6,6
extr_micropythonportsstm32usbhostClassMTPSrcusbh_mtp.c_USBH_MTP_SOFProcess.c,8,8
extr_micropythonportsstm32usbhostCoreSrcusbh_conf_template.c_USBH_LL_OpenPipe.c,12,12
extr_micropythonportsstm32usbhostClassHIDSrcusbh_hid_parser.c_HID_WriteItem.c,24,24
extr_micropythonportsstm32usbhostCoreSrcusbh_conf_template.c_USBH_LL_SetToggle.c,8,8
extr_micropythonportsstm32usbhostCoreSrcusbh_ctlreq.c_USBH_ParseStringDesc.c,11,11
extr_micropythonportsstm32usbhostCoreSrcusbh_conf_template.c_USBH_LL_GetSpeed.c,7,7
extr_micropythonportsstm32usbhostCoreSrcusbh_conf_template.c_USBH_LL_Stop.c,6,6
extr_micropythonportsstm32usbhostCoreSrcusbh_core.c_USBH_LL_SetTimer.c,9,9
extr_micropythonportsstm32usbhostCoreSrcusbh_conf_template.c_USBH_LL_Init.c,6,6
extr_micropythonportsstm32usbhostClassTemplateSrcusbh_template.c_USBH_TEMPLATE_Process.c,6,6
extr_micropythonportsstm32usbhostCoreSrcusbh_conf_template.c_USBH_LL_DeInit.c,6,6
extr_micropythonportsteensycoreanalog.c_analogWriteDAC0.c,5,5
extr_micropythonportsteensycoremk20dx128.c___cxa_guard_release.c,7,7
extr_micropythonportsteensycorepins_arduino.h_digitalPinToTimer.c,20,20
extr_micropythonportsteensycoremk20dx128.c__fstat.c,10,10
extr_micropythonportsteensycoremk20dx128.c__lseek.c,8,8
extr_micropythonportsstm32usbhostCoreSrcusbh_conf_template.c_USBH_LL_Start.c,6,6
extr_micropythonportsteensycorepins_teensy.c_rtc_compensate.c,31,1433
extr_micropythonportsstm32usbhostCoreSrcusbh_conf_template.c_USBH_LL_ResetPort.c,6,6
extr_micropythonportsteensyhal_ftm.c_HAL_FTM_PWM_Start.c,6,6
extr_micropythonportsteensyhal_ftm.c_HAL_FTM_IC_Start.c,6,6
extr_micropythonportsstm32usbhostCoreSrcusbh_conf_template.c_USBH_LL_SubmitURB.c,13,13
extr_micropythonportsstm32usbhostCoreSrcusbh_pipes.c_USBH_FreePipe.c,9,9
extr_micropythonportsteensymain.c_ultoa.c,68,95
extr_micropythonportsstm32usbhostCoreSrcusbh_ctlreq.c_USBH_ParseInterfaceDesc.c,42,42
extr_micropythonportsteensycoremk20dx128.c__close.c,6,6
extr_micropythonportsteensycoremk20dx128.c___cxa_guard_acquire.c,11,11
extr_micropythonportsteensycorepins_teensy.c_analogWriteRes.c,13,13
extr_micropythonportsteensyservo.c_servo_obj_detach.c,6,6
extr_micropythonportsteensycoremk20dx128.c__read.c,8,8
extr_micropythonportsteensyteensy_hal.c_mp_hal_set_interrupt_char.c,5,5
extr_micropythonportsteensycoremk20dx128.c__isatty.c,6,6
extr_micropythonportsteensyuart.c_uart_rx_any.c,6,6
extr_micropythonportsteensycorepins_teensy.c_rtc_set.c,11,11
extr_micropythonportsteensyhal_ftm.c_HAL_FTM_OC_Start.c,6,6
extr_micropythonportsteensyled.c_led_toggle.c,11,11
extr_micropythonportsteensyuart.c_uart_tx_char.c,6,6
extr_micropythonportsteensyservo.c_map_uint_to_float.c,20,20
extr_micropythonpybinary.c_mp_binary_set_val_array_from_int.c,15,15
extr_micropythonpyobj.c_mp_identity_getiter.c,7,7
extr_micropythonpysmallint.c_mp_small_int_floor_divide.c,14,14
extr_micropythonpysmallint.c_mp_small_int_mul_overflow.c,22,22
extr_micropythonpyunicode.c_unichar_isalpha.c,12,12
extr_micropythonpyunicode.c_unichar_isspace.c,12,12
extr_micropythonportsteensyteensy_hal.c_mp_hal_gpio_clock_enable.c,5,5
extr_micropythonportsteensyuart.c_uart_init2.c,6,6
extr_micropythonpyunicode.c_unichar_isident.c,12,12
extr_micropythonportsteensyuart.c_uart_rx_char.c,7,7
extr_micropythonpyunicode.c_unichar_isxdigit.c,12,12
extr_micropythonpyvstr.c_vstr_cut_tail_bytes.c,15,15
extr_mimikatzmimikatzmodulescryptokuhl_m_crypto_extractor.c_kuhl_m_crypto_extractor_GetKeySize.c,24,24
extr_micropythonportswindowsmsvcdirent.c_dttoif.c,21,21
extr_micropythonpyobjint.c_mp_obj_int_unary_op.c,7,7
extr_micropythonpyobj.c_mp_identity.c,6,6
extr_mimikatzmimikatzmoduleskerberoskuhl_m_kerberos_ticket.c_kuhl_m_kerberos_ticket_isLongFilename.c,24,24
extr_mimikatzmimikatzmoduleskerberoskuhl_m_kerberos_ticket.c_kuhl_m_kerberos_ticket_ctype.c,14,14
extr_micropythonpysmallint.c_mp_small_int_modulo.c,16,16
extr_micropythonpystackctrl.c_mp_stack_set_top.c,7,7
extr_mimikatzmimikatzmoduleskuhl_m_service.c_kuhl_m_service_list.c,7,7
extr_micropythonpyunicode.c_unichar_isdigit.c,12,12
extr_micropythonpyunicode.c_unichar_islower.c,12,12
extr_micropythonpyunicode.c_unichar_isupper.c,12,12
extr_mimikatzmimikatzmoduleslsadumpkuhl_m_lsadump_dc.c_IsNullGuid.c,11,11
extr_micropythonpyunicode.c_unichar_xdigit_value.c,17,17
extr_mimikatzmimidrvmimidrv.c_UnSupported.c,7,7
extr_mimikatzmimikatzmodulessekurlsacryptokuhl_m_sekurlsa_nt5.c_kuhl_m_sekurlsa_nt5_isOld.c,12,12
extr_mimikatzmimikatzmodulescryptokuhl_m_crypto_extractor.c_kuhl_m_crypto_extractor_GetKeySizeForEncryptMemory.c,24,24
