name,static_instructions_case_big-arr_O0,dynamic_instructions_case_big-arr_O0
extr_darwin-xnuosfmkkerntelemetry.c_telemetry_pmi_setup.c,7,7
extr_linuxnetbluetoothl2cap_core.c___chan_is_moving.c,19,19
extr_labq3map2libsmathlibmathlib.c_VectorInverse.c,20,20
extr_linuxdriversttyvtselection.c_inword.c,12,12
extr_linuxnetkeyaf_key.c_pfkey_sk.c,6,6
extr_obs-studiodepslibcaptionsrccea708.c_cea708_cc_count.c,7,7
extr_emscriptensystemliblibcmuslsrcpasswdgetspnam_r.c_xatol.c,25,25
extr_libgit2srchashsha1dcsha1.c_SHA1DCSetCallback.c,9,9
extr_linuxdriversgpudrmmsmadrenoa4xx.xml.h_A4XX_SSBO_1_0_CPP.c,9,9
extr_emscriptensystemliblibcmuslsrcthreadsem_destroy.c_sem_destroy.c,6,6
extr_linuxdriversmddm-target.c_io_err_map.c,7,7
extr_radare2librbinmanglingdemangler.c_get_mangling_type.c,16,16
extr_radare2shlrrarcpu.c_bitget.c,13,13
extr_linuxmminternal.h_mlock_migrate_page.c,6,6
extr_linuxsoundfirewiredice..amdtp-stream.h_amdtp_stream_pcm_running.c,12,12
extr_radare2librbinformatmach0mach0_defines.h_SET_COMM_ALIGN.c,15,15
extr_linuxdriversgpudrmmsmmsm_fence.c_fence_completed.c,13,13
extr_linuxdriversgpudrmmsmadrenoa3xx.xml.h_A3XX_SP_FS_PVT_MEM_PARAM_REG_HWSTACKSIZEPERTHREAD.c,9,9
extr_linuxdriversclkhisiliconreset.h_hisi_reset_exit.c,5,5
extr_linuxdriversgpudrmnouveaunvkmenginegrctxnv40.c_nv40_gr_vs_count.c,14,14
extr_linuxdriversnetethernetsamsungsxgbesxgbe_desc.c_sxgbe_get_tx_timestamp_status.c,7,7
extr_linuxdriversblockpktcdvd.c_get_zone.c,14,14
extr_linuxdriversmemorymtk-smi.c_mtk_smi_larb_unbind.c,7,7
extr_linuxdriversgpudrmi915intel_sprite.c_vlv_sprite_format_mod_supported.c,18,18
extr_linuxarchpowerpckvmbook3s_pr.c_kvmppc_core_flush_memslot_pr.c,6,6
extr_linuxarcharmmach-sa1100clock.c_clk_gpio27_enable.c,13,13
extr_linuxarchx86kernelcpumcheckmce-internal.h_apei_read_mce.c,7,7
extr_The-Art-Of-Programming-By-Julyebookcodec1.1：左旋转字符串.c_leftShift2.c,22,22
extr_linuxkerneleventsinternal.h_page_order.c,6,6
extr_reactosbootfreeldrfreeldrdiskramdisk.c_RamDiskSeek.c,14,14
extr_obs-studiolibobsobs-source.c_conv_frames_to_time.c,14,14
extr_FFmpeglibavcodecmpegvideo_enc.c_update_duplicate_context_after_me.c,54,54
extr_linuxdriversmtdnandrawdavinci_nand.c_hwecc4_ooblayout_small_ecc.c,14,14
extr_php-srcextpdo_odbcodbc_stmt.c_pdo_odbc_sqltype_is_unicode.c,11,11
extr_linuxnetschedcls_bpf.c_cls_bpf_exec_opcode.c,11,11
extr_linuxdriverspinctrlsprd..pinmux.h_pinmux_generic_free_functions.c,5,5
extr_linuxdriversgpudrmmsmhdmihdmi.xml.h_HDMI_ACR_0_CTS.c,9,9
extr_linuxsoundsocpxapxa2xx-i2s.c_pxa2xx_i2s_set_dai_sysclk.c,16,16
extr_kphp-kdbisearch..commonutf8_utils.h_put_char_utf8.c,26,26
extr_linuxdriversstagingrtl8192uieee80211ieee80211_crypt.c_ieee80211_crypt_null_init.c,6,6
extr_memcachedslab_automove_extstore.c_window_sum.c,45,9446
extr_linuxdriversgpudrmamddisplaydcbasicsvector.c_dal_vector_clear.c,7,7
extr_linuxnetxfrmxfrm_hash.h___idx_hash.c,11,11
extr_linuxdriversgpudrmatmel-hlcdcatmel_hlcdc_plane.c_atmel_hlcdc_plane_phiscaler_get_factor.c,34,34
extr_radare2librasmarcharmwinedbgbe_arm.c_arm_set_pc.c,9,9
extr_openssltestdtlstest.c_timer_cb.c,15,15
extr_kphp-kdbhintshints-data.c_check_type.c,16,16
extr_linuxdriverspowersupplyltc2941-battery-gauge.c_ltc294x_property_is_writeable.c,12,12
extr_linuxdriversiioiio_core.h_iio_buffer_wakeup_poll.c,5,5
extr_linuxdriversnetethernetsynopsysdwc-xlgmac-desc.c_xlgmac_init_desc_ops.c,26,26
extr_linuxfsntfsinode.h_VFS_I.c,6,6
extr_linuxdriversvideofbdevomap2omapfbdssdispc.c_calc_core_clk_24xx.c,17,17
extr_linuxfsxfslibxfsxfs_format.h_xfs_sb_version_hassector.c,8,8
extr_linuxdrivershwmonmax16065.c_LIMIT_TO_MV.c,11,11
extr_emscriptentestsfreetypesrcrasterftraster.c_Split_Cubic.c,107,107
extr_linuxdriverss390netqeth_core_mpc.h_qeth_intparm_is_iob.c,16,16
extr_linuxdriverszorrozorro.h_zorro_name_device.c,5,5
extr_linuxdriversmediausbpvrusb2pvrusb2-hdw.c_ctrl_stdcur_clear_dirty.c,8,8
extr_kphp-kdbtargtarg-data.c_is_valid_online_stamp.c,12,12
extr_radare2librasmarchtms320c55x_plushashtable.c_get_hashfunc_66.c,18,18
extr_linuxdriversmediatunersmxl5005s.c_MXL_Ceiling.c,20,20
extr_linuxsamplesbpfcookie_uid_helper_example.c_finish.c,6,6
extr_linuxdriversnetethernetmellanoxmlx4en_ethtool.c_mlx4_en_ethtool_add_mac_rule_by_ipv4.c,11,11
extr_linuxarchmipskernelcpu-probe.c_cpu_set_nofpu_2008.c,35,35
extr_reactosdllwin32urlmonuri.c_is_subdelim.c,63,63
extr_linuxarchx86kernelcpuproc.c_c_stop.c,6,6
extr_reactossdklibcrtmbstringisuppr.c__ismbcupper.c,12,12
extr_linuxnetmac80211vht.c_ieee80211_sta_rx_bw_to_chan_width.c,20,20
extr_linuxarchs390kvmpriv.c_is_valid_psw.c,25,25
extr_linuxdriversiiomagnetometermmc35240.c_mmc35240_is_volatile_reg.c,12,12
extr_linuxdriversnetethernetinteli40evfi40e_adminq.h_i40e_aq_rc_to_posix.c,84,84
extr_kphp-kdbsearchsearch-data.c_ihe_sgn.c,21,21
extr_linuxdriversmtdchipscfi_cmdset_0001.c_is_LH28F640BF.c,11,11
extr_linuxsoundsocintelskylake..commonsst-dsp-priv.h_sst_dsp_get_thread_context.c,7,7
extr_kphp-kdbnewsrpc-proxy-merge-news-r.c_clear_gather_heap.c,7,7
extr_linuxdriversmediausbgspcajl2005bcd.c_sd_init.c,6,6
extr_hashcatsrcmodulesmodule_16300.c_module_init.c,203,203
extr_linuxdriversacpipmicintel_pmic.c_pmic_get_reg_bit.c,29,3842
extr_linuxdriversstagingcomedidriversni_tio.c_ni_m_gate2_to_generic_gate.c,10,10
extr_radare2librasmp..archlm32lm32_isa.h_extract_reg_w.c,9,9
extr_linuxdriversnetethernetintelfm10kfm10k_tlv.c_fm10k_tlv_msg_error.c,8,8
extr_reactosdll3rdpartylibtirpcsrcxdr_sizeof.c_x_getpostn.c,7,7
extr_reactosdll3rdpartylibxslttransform.c_xsltSetXIncludeDefault.c,10,10
extr_linuxarchsparcmmtsb.c_flush_tsb_kernel_range_scan.c,10,10
extr_curllibpop3.c_state.c,11,11
extr_FFmpeglibavcodecpng.c_ff_png_get_nb_channels.c,18,18
extr_linuxdrivershwmonnct6775.c_is_word_sized.c,15,15
extr_linuxdriversnetethernetmellanoxmlx5coresrq.c_mlx5_cleanup_srq_table.c,5,5
extr_linuxdriversnetwirelessinteliwlegacycommon.c_il_get_lowest_plcp.c,13,13
extr_netdatacollectorsapps.pluginapps_plugin.c_clear_pid_fd.c,15,15
extr_darwin-xnubsdnetnecp.c_necp_socket_should_use_flow_divert.c,15,15
extr_linuxtoolslibapifdarray.h_fdarray__available_entries.c,9,9
extr_tenginesrchttpmodulesngx_http_mp4_module.c_ngx_http_mp4_atofp.c,40,40
extr_linuxdriversstagingiioadcad7280a.c_ad7280_calc_crc8.c,27,27
extr_opensslappss_server.c_not_resumable_sess_cb.c,7,7
extr_darwin-xnubsdkernuipc_socket2.c_soreserve_preconnect.c,12,12
extr_linuxnetllcllc_c_ev.c_llc_conn_ev_init_p_f_cycle.c,7,7
extr_linuxdriversvideofbdevcorefbcon_cw.c_fbcon_rotate_cw.c,23,23
extr_emscriptentestsnbody-javanative_org_apache_harmony_luni_platform_OSNetworkSystem.c_org_apache_harmony_luni_platform_OSNetworkSystem_oneTimeInitializationImpl___boolean.c,6,6
extr_php-srcextopcacheOptimizerzend_inference.c_add_will_overflow.c,18,18
extr_linuxdriversppskc.h_pps_kc_bind.c,8,8
extr_linuxnetrdsaf_rds.c_rds_ioctl.c,9,9
extr_linuxdriversnetwirelessatmelatmel.c_find_tx_buff.c,21,21
extr_linuxfsnfsfscache.h_nfs_fscache_clear_inode.c,5,5
extr_linuxdriversmediarcimg-irimg-ir-hw.h_img_ir_probe_hw.c,7,7
extr_linuxdriversnetwirelessathwil6210txrx.h_wil_val_in_range.c,19,19
extr_linuxnetxdpxsk_queue.h_xskq_is_valid_addr.c,17,17
extr_linuxdriversgpudrmmsmdsidsi.xml.h_DSI_28nm_8960_PHY_TIMING_CTRL_6_HS_PREPARE.c,9,9
extr_linuxdriversmediadvb-frontendsstv6110.c_carrier_width.c,25,25
extr_linuxdriversinfinibandhwhfi1hfi.h_hfi1_get_16b_padding.c,15,15
extr_linuxfsocfs2quota_local.c_ol_quota_entries_per_block.c,10,10
extr_linuxdriversscsiibmvscsi_tgtibmvscsi_tgt.c_ibmvscsis_check_true.c,6,6
extr_linuxdrivershwmonlm93.c_LM93_TEMP_FROM_REG.c,7,7
extr_linuxnetnfcllcp_core.c_nfc_llcp_dsap.c,10,10
extr_linuxnetvmw_vsockhyperv_transport.c_hvs_dgram_enqueue.c,10,10
extr_linuxdriversgpudrmmsmadrenoadreno_pm4.xml.h_CP_SET_RENDER_MODE_6_ADDR_1_LO.c,9,9
extr_BGAQRCode-Androidzbarsrcmainjnilibiconv-1.15toolscjk_tab_to_h.c_byte_row_gbk1.c,11,11
extr_linuxdriversi2cbussesi2c-cadence.c_cdns_is_holdquirk.c,20,20
extr_linuxtoolsperftestscode-reading.c_do_determine_event.c,12,12
extr_linuxdriversnetethernetchelsiocxgbcxgb2.c_get_regs_len.c,6,6
extr_linuxdriversnetethernetmicrochiplan743x_main.c_lan743x_tx_get_avail_desc.c,22,22
extr_radare2librasmarchxtensagnuxtensa-modules.c_Opcode_wsr_ccompare2_Slot_inst_encode.c,7,7
extr_linuxdriversgpudrmmsmadrenoadreno_pm4.xml.h_A2XX_CP_REG_TEST_0_BIT.c,9,9
extr_nginx-rtmp-modulengx_rtmp_stat_module.c_ngx_rtmp_stat_get_avc_profile.c,21,21
extr_linuxnetbridgenetfilter..br_private.h_br_multicast_del_port.c,5,5
extr_linuxdriversedaci5400_edac.c_rec_rank.c,9,9
extr_anypixelfirmwaredisplaysrcfifo.c_FIFO_free.c,7,7
extr_hashcatsrcmodulesmodule_08300.c_module_init.c,203,203
extr_radare2librasmarchmsp430msp430_disas.c_get_jmp_cond.c,8,8
extr_linuxarchpowerpckvmtiming.h_kvmppc_update_timing_stats.c,5,5
extr_kphp-kdbfriendfriend-import-dump.c_conv_uid.c,15,15
extr_linuxdriverss390netqeth_l3_main.c_qeth_l3_neigh_setup.c,12,12
extr_linuxarcharmmach-pxapalm27x.h_palm27x_ac97_init.c,8,8
extr_kphp-kdbrpc-proxyrpc-proxy.c___conn_get_host.c,8,8
extr_linuxtoolsperfutilevsel.c_is_dummy_event.c,14,14
extr_linuxdriversmtdnandbbt.c_nanddev_bbt_update.c,6,6
extr_linuxdriversmdmd-cluster.c_slot_number.c,11,11
extr_SoftEtherVPNsrcMayaquaKernel.c_SetThreadName.c,7,7
extr_linuxdriversnetcaifcaif_serial.c_update_tty_status.c,5,5
extr_linuxdriversgpudrmnouveaunvkmsubdevfbramnv40.c_nv40_ram_tidy.c,5,5
extr_linuxarchalphakernelsrmcons.c_srmcons_write_room.c,6,6
extr_linuxdriversnetethernetqlogicqedqed_fcoe.h_qed_fcoe_free.c,5,5
extr_linuxdriversscsilpfclpfc_hw.h_lpfc_bgs_get_reftag_err.c,9,9
extr_linuxsoundcoreosspcm_plugin.h_snd_pcm_plug_slave_size.c,7,7
extr_reactossdklib3rdpartylibxml2parserInternals.c_xmlKeepBlanksDefault.c,12,12
extr_linuxdriversnetethernetaquantiaatlantichw_atl..aq_ring.h_aq_ring_next_dx.c,15,15
extr_linuxdriversedacsb_edac.c_sbridge_get_width.c,7,7
extr_scrcpyappsrcbuffer_util.h_buffer_write16be.c,13,13
extr_linuxdriversirqchipirq-meson-gpio.c_meson_gpio_irq_channel_to_reg.c,10,10
extr_linuxdriversgpudrmmsmadrenoa6xx.xml.h_A6XX_RB_RENDER_COMPONENTS_RT0.c,9,9
extr_linuxdriversstagingcomedikcomedilib..comedidev.h_comedi_check_trigger_arg_is.c,18,18
extr_linuxfsocfs2localalloc.c_ocfs2_la_state_enabled.c,19,19
extr_linuxdriversstagingmostdim2hal.c_channel_service.c,16,16
extr_linuxdriversisdncapicapiutil.c_command_2_index.c,21,21
extr_linuxdriversinputrmi4rmi_spi.c_rmi_spi_of_probe.c,8,8
extr_linuxnetcoresock.c_sock_no_ioctl.c,9,9
extr_linuxdriversparportparport_pc.c_parport_ECPPS2_supported.c,6,6
extr_linuxdriverspowersupplyaxp288_fuel_gauge.c_fuel_gauge_create_debugfs.c,5,5
extr_linuxdriversiiohumiditydht11.c_dht11_decode_byte.c,25,146
extr_linuxdriversnetwimaxi2400mrx.c___i2400m_roq_nsn.c,17,17
extr_linuxdriversnetethernetintele1000e1000_ethtool.c_e1000_get_sset_count.c,19,19
extr_kphp-kdbnewsnews-import-dump.c_new_type.c,14,14
extr_linuxfsbtrfsioctl.c_check_fsflags.c,24,24
extr_emscriptentestspopplerglibdemotransitions.c_transition_type_to_string.c,14,14
extr_linuxdriversusbimagemdc800.c_mdc800_endpoint_equals.c,29,29
extr_libuvtesttest-tcp-connect-error-after-write.c_close_cb.c,8,8
extr_linuxdriversgpudrmmsmadrenoa4xx.xml.h_A4XX_VFD_FETCH_INSTR_2_SIZE.c,9,9
extr_linuxkerneltrace....blockblk.h_queue_congestion_off_threshold.c,7,7
extr_BGAQRCode-Androidzbarsrcmainjnilibiconv-1.15toolscjk_tab_to_h.c_row_byte_uhc_1.c,7,7
extr_emscriptentestsnbody-javajava_lang_IndexOutOfBoundsException.c___DELETE_java_lang_IndexOutOfBoundsException.c,6,6
extr_linuxfsnfsdnfs4state.c_nfsd4_session_too_many_ops.c,16,16
extr_linuxtoolstestingselftestsptptestptp.c_ppb_to_scaled_ppm.c,9,9
extr_linuxdriversnetethernetticpts.h_cpts_register.c,6,6
extr_obs-studiolibobsutilprofiler.c_profiler_snapshot_entry_max_time_between_calls.c,12,12
extr_linuxfsnfsfscache.h_nfs_fscache_release_super_cookie.c,5,5
extr_linuxdriversnetethernetsfcfalconfarch.c_ef4_farch_filter_hash.c,40,40
extr_linuxdriversnetethernetqlogicqedeqede_filter.c_qede_set_features_reload.c,11,11
extr_linuxarchunicore32kernelsetup.c_c_start.c,12,12
extr_hashcatdepsLZMA-SDKCXzEnc.c_XzEncIndex_Init.c,9,9
extr_linuxsoundsocqcomlpass-ipq806x.c_ipq806x_lpass_alloc_dma_channel.c,13,13
extr_linuxdriversnetnetdevsimbpf.c_nsim_xdp_offload_active.c,7,7
extr_raspberry-pi-osexerciseslesson042avenitosrcprintf.c_ui2a.c,62,107
extr_linuxarchm68kcoldfireintc.c_intc_irq_set_type.c,7,7
extr_linuxdriversgpudrmamddisplaydcdcn10dcn10_optc.c_optc1_set_early_control.c,6,6
extr_linuxdriversnetwirelessmarvellmwifiexscan.c_mwifiex_radio_type_to_band.c,16,16
extr_linuxdriversstaginggs_fpgabootio.c_byte1_out.c,6,6
extr_kittykittyscreen.c_index_selection.c,23,23
extr_FFmpeglibavformatvpcc.c_get_vp9_level.c,32,32
extr_linuxdriversplatformx86intel_oaktrail.c_oaktrail_remove.c,6,6
extr_linuxdriversi2cbussesi2c-gpio.c_i2c_gpio_fault_injector_exit.c,5,5
extr_reactosdll3rdpartylibtifftif_dirread.c_TIFFReadDirEntryCheckRangeShortLong8.c,10,10
extr_kphp-kdbtargtarg-log-split.c_init_targ_data.c,8,8
extr_linuxdrivershwmonlm95245.c_lm95245_is_writeable_reg.c,12,12
extr_kittyglfwnull_joystick.c__glfwPlatformPollJoystick.c,7,7
extr_linuxdriversmediacommonsaa7146saa7146_i2c.c_saa7146_i2c_func.c,11,11
extr_h2odepshiredissds.c_sdsull2str.c,56,95
extr_FFmpeglibavcodecmpeg12dec.c_setup_hwaccel_for_pixfmt.c,20,20
extr_linuxdriversxenevtchn.c_evtchn_ring_offset.c,11,11
extr_linuxdriversinputmousepsmouse.h_psmouse_smbus_cleanup.c,5,5
extr_mongoosemongoose.c_mg_num_leap_years.c,25,25
extr_radare2librasmarchxtensagnuxtensa-modules.c_Opcode_excw_Slot_inst_encode.c,7,7
extr_linuxdriversgpudrmmsmadrenoa5xx.xml.h_REG_A5XX_SP_FS_OUTPUT_REG.c,8,8
extr_linuxsoundsocmesonaxg-tdm.h_axg_tdm_lrclk_invert.c,18,18
extr_radare2librasmarchxtensagnuxtensa-modules.c_Opcode_movgez_Slot_xt_flix64_slot0_encode.c,7,7
extr_linuxdriverspcmciapxa2xx_base.c_pxa2xx_drv_pcmcia_ops.c,8,8
extr_linuxnetmac80211debugfs_key.h_ieee80211_debugfs_key_remove_mgmt_default.c,5,5
extr_linuxsoundsoccodecsda7210.c_da7210_volatile_register.c,11,11
extr_wcdbandroidsqlciphersqlite3.c_sqlite3_str_errcode.c,12,12
extr_linuxsamplesbpftask_fd_query_kern.c_bpf_prog1.c,6,6
extr_opensslcryptotsts_req_utils.c_TS_MSG_IMPRINT_get_msg.c,7,7
extr_linuxnetwirelessutil.c_cfg80211_validate_beacon_int.c,13,13
extr_linuxdriversvideofbdevfm2fb.c_fm2fb_setcolreg.c,13,13
extr_linuxnetmac80211tdls.c_ieee80211_wmm_aci_aifsn.c,21,21
extr_wrksrcscript.c_verify_request.c,13,13
extr_redissrcobject.c_strEncoding.c,14,14
extr_linuxsoundpciasihpihpios.h_hpios_locked_mem_valid.c,10,10
extr_labenginecodeclientcl_ui.c_LAN_GetServerPing.c,17,17
extr_linuxdriversgpudrmmsmadrenoa5xx.xml.h_REG_A5XX_VSC_PIPE_DATA_LENGTH_REG.c,8,8
extr_mongoosemongoose.c_mg_socket_if_remove_conn.c,5,5
extr_hashcatsrcmodulesmodule_01411.c_module_init.c,203,203
extr_linuxarchhexagonkerneldma.c_hexagon_mapping_error.c,11,11
extr_macvimsrcgui_w48.c_gui_mch_enable_menu.c,5,5
extr_linuxsoundpciau88x0au88x0_a3d.c_vortex_a3d_translate_filter.c,6,6
extr_FFmpeglibavcodeccinepakenc.c_compute_mb_distortion.c,19,19
extr_linuxarchx86kvmx86.c_pvclock_update_vm_gtod_copy.c,5,5
extr_linuxdriversmediaplatformvividvivid-sdr-cap.c_sdr_cap_queue_setup.c,16,16
extr_linuxarchs390kernelmachine_kexec.c_kdump_csum_valid.c,6,6
extr_linuxdriversscsidevice_handlerscsi_dh_emc.c_clariion_check_sense.c,23,23
extr_linuxdriversmemstickhostjmb38x_ms.c_jmb38x_ms_dummy_submit.c,5,5
extr_linuxsoundsocqcomqdsp6q6adm.c_q6adm_get_copp_id.c,11,11
extr_linuxdriversmmchostvub300.c_snoop_block_size_and_bus_width.c,85,85
extr_linuxnetipv6tcp_ipv6.c_tcp_v6_cookie_check.c,7,7
extr_Craftdepsglfwsrcinput.c_setStickyMouseButtons.c,15,15
extr_goaccesssrcerror.c_set_signal_data.c,7,7
extr_labq3map2libspicomodelpicointernal.c__pico_expand_bounds.c,30,76
extr_linuxdriversinfinibandcorecm_msgs.h_cm_mra_get_service_timeout.c,8,8
extr_radare2librasmarchxtensagnuxtensa-modules.c_Opcode_movt_s_Slot_inst_encode.c,7,7
extr_reactosdllwin32winemp3.acmmpegl3.c_MPEG3_GetFormatIndex.c,19,19
extr_linuxdriversusbserialkobil_sct.c_kobil_init_termios.c,27,27
extr_darwin-xnubsdnetinet6in6.c_in6_matchlen.c,35,338
extr_linuxdrivershidhid-sensor-hub.c_sensor_hub_get_physical_device_count.c,12,12
extr_linuxdriversnetethernetsunniu.c_niu_ethflow_to_l3proto.c,14,14
extr_skynet3rdlualstring.c_variance_update.c,31,31
extr_linuxdriversgpudrmtegradsi.c_tegra_dsi_get_lanes.c,16,16
extr_darwin-xnubsdvfskpi_vfs.c_vnode_tag.c,7,7
extr_linuxdriversisdnmISDNdsp_audio.c_linear2ulaw.c,36,36
extr_reactosmodulesrosappsapplicationssysutilsutilspicemoduleutils.c_PICE_isalpha.c,23,23
extr_linuxdriversnetwirelessathath5kdebug.h_ath5k_debug_printtxbuf.c,6,6
extr_linuxdriversttyserial82508250.h_serial8250_rx_dma.c,6,6
extr_linuxfsnfsdnfs4state.c_is_client_expired.c,10,10
extr_linuxdriversnetethernetdectuliptulip_core.c_tulip_uli_dm_quirk.c,10,10
extr_linuxsoundsoccodecswm5100-tables.c_wm5100_readable_register.c,14,14
extr_linuxcryptoecdh.c_ecdh_supported_curve.c,15,15
extr_linuxsoundpcirme9652rme9652.c_snd_rme9652_control_spdif_info.c,12,12
extr_linuxarchia64libchecksum.c_from64to16.c,31,31
extr_wcdbandroidsqlciphersqlite3.c_setGetterMethod.c,12,12
extr_linuxdriversstagingks7010ks_wlan_net.c_is_connect_status.c,11,11
extr_php-srcextpcrepcre2libsljitsljitNativeTILEGX-encoder.c_get_ShiftOpcodeExtension_X0.c,10,10
extr_reactoswin32ssprintingbasespoolsvforms.c__RpcDeleteForm.c,7,7
extr_linuxarchpowerpcplatformspowernv........driverspcipci.h_pci_restore_ats_state.c,5,5
extr_linuxnettipclink.c_tipc_link_state.c,7,7
extr_linuxdriversvideofbdevq40fb.c_q40fb_setcolreg.c,25,25
extr_php-srcextpcrepcre2libsljitsljitLir.c_sljit_set_compiler_memory_error.c,9,9
extr_opensslcryptox509x509_cmp.c_X509_get_serialNumber.c,6,6
extr_libuitestpage10.c_handlerMouseEvent.c,7,7
extr_linuxdriversgpudrmmsmadrenoa4xx.xml.h_REG_A4XX_VFD_FETCH_INSTR_2.c,8,8
extr_reactosdlldirectxwinedsoundbuffer.c_is_primary_buffer.c,13,13
extr_linuxdriversgpudrmmsmadrenoa6xx.xml.h_A6XX_X2_BIN_SIZE_WIDTH.c,10,10
extr_linuxdriversrtcrtc-ds1685.c_ds1685_rtc_check_mday.c,18,18
extr_mongoosemongoose.c_mg_status_message.c,57,57
extr_obs-studiolibobsaudio-monitoringosx....graphicsaxisang.h_axisang_set.c,21,21
extr_linuxdriversscsiNCR5380.h_NCR5380_dma_xfer_none.c,7,7
extr_linuxdriversblockdrbddrbd_int.h_drbd_md_last_sector.c,23,23
extr_radare2librasmarchxtensagnuxtensa-modules.c_Opcode_sra_Slot_inst_encode.c,7,7
extr_linuxnetschedsch_sfq.c_sfq_find.c,7,7
extr_linuxdriversgpudrmmsmhdmihdmi.xml.h_HDMI_DDC_CTRL_TRANSACTION_CNT.c,9,9
extr_reactosmodulesrosappsapplicationsnettsclientrdesktopuiportsnanoxwin.c_rd_close_file.c,5,5
extr_linuxtoolsperfuibrowsers....utilevsel.h_perf_evsel__match2.c,22,22
extr_linuxdriversgpudrmmsmdsidsi.xml.h_DSI_6G_HW_VERSION_MINOR.c,9,9
extr_linuxdriversnetethernetintelfm10kfm10k_pf.c_fm10k_glort_valid_pf.c,20,20
extr_darwin-xnubsdkernkern_event.c_filt_wlturnstile_interlock_is_workq.c,17,17
extr_linuxdriversscsiaic94xxaic94xx_dev.c_asd_init_initiator_ddb.c,7,7
extr_linuxblockpartitionsmsdos.c_parse_solaris_x86.c,8,8
extr_linuxdriversmediadvb-frontendsgp8psk-fe.c_gp8psk_fe_read_unc_blocks.c,9,9
extr_opensslcryptoevpevp_lib.c_EVP_CIPHER_CTX_set_num.c,9,9
extr_darwin-xnubsdnetpf.c_pf_check_congestion.c,6,6
extr_linuxtoolsperfui..utildata.h_perf_data__is_read.c,11,11
extr_linuxdriversnetusbax88179_178a.c_ax88179_get_eeprom_len.c,6,6
extr_linuxdriversgpudrmmsmadrenoa4xx.xml.h_REG_A4XX_VSC_PIPE_CONFIG.c,8,8
extr_linuxdriversinputmouseelantech.h_elantech_init_smbus.c,7,7
extr_linuxnetbluetoothcmtpcapi.c_cmtp_procinfo.c,6,6
extr_linuxdriverspowersupplysbs-charger.c_sbs_readable_reg.c,11,11
extr_radare2librasmarchxtensagnuxtensa-modules.c_Opcode_addx4_Slot_xt_flix64_slot1_encode.c,7,7
extr_reactosmodulesrosappsapplicationsnettsclientrdesktopuiportssvgawin.c_get_pixel2.c,15,15
extr_timescaledbsrcscan_iterator.h_ts_scan_iterator_tuple_info.c,7,7
extr_linuxdriversgpuhost1xhwhw_host1x06_uclass.h_host1x_uclass_load_syncpt_base_value_f.c,8,8
extr_labenginecodedeepmindglimp_common.c_GLimp_SetGamma.c,7,7
extr_linuxkernelcgroupcpuset.c_task_has_mempolicy.c,6,6
extr_linuxdriversgpudrmpanelpanel-raspberrypi-touchscreen.c_rpi_touchscreen_noop.c,6,6
extr_linuxdriversinfinibandcorecore_priv.h_ib_device_register_rdmacg.c,6,6
extr_darwin-xnubsdnetinettcp_output.c_tcp_send_ecn_flags_on_syn.c,30,30
extr_reactosdllwin32msvcrt40stubs.c__ismbbkprint.c,6,6
extr_linuxdriversnetwirelessbroadcombrcm80211brcmfmaccfg80211.c_brcmf_wiphy_wowl_params.c,6,6
extr_linuxkernelscheddeadline.c_enqueue_pushable_dl_task.c,6,6
extr_linuxdriversmddm-cache-policy-smq.c_l_init.c,12,12
extr_torch7libTHTHGeneral.c_getAllocSize.c,6,6
extr_linuxfsnfsdnfsproc.c_nfsd_proc_null.c,6,6
extr_linuxdriversinfinibandcorecm.c_cm_format_mad_hdr.c,25,25
extr_linuxdriversfpgamachxo2-spi.c_get_err.c,10,10
extr_linuxdriverscryptoqatqat_dh895xccvfadf_dh895xccvf_hw_data.c_get_ae_mask.c,6,6
extr_linuxsoundossdmasounddmasound_core.c_sound_set_speed.c,19,19
extr_linuxdriversnetethernetsamsungsxgbesxgbe_ethtool.c_sxgbe_get_sset_count.c,13,13
extr_linuxdriversgpudrmmsmadrenoa5xx.xml.h_A5XX_RB_BLIT_FLAG_DST_ARRAY_PITCH.c,10,10
extr_linuxcertsblacklist.c_blacklist_preparse.c,10,10
extr_linuxdriversgpudrmbridgetc358767.c_tc_writeable_reg.c,23,23
extr_opensslcryptoevpencode.c_evp_encode_ctx_set_flags.c,9,9
extr_labenginecodeq3_uiui_qmenu.c_Text_Init.c,9,9
extr_linuxdriversttysynclink_gt.c_remove_one.c,5,5
extr_linuxdriversclkmvebuclk-cpu.c_clk_cpu_round_rate.c,24,24
extr_linuxdriverscryptoamcccrypto4xx_alg.c_crypto4xx_hash_final.c,6,6
extr_radare2librasmarchxtensagnuxtensa-modules.c_Opcode_ssr_Slot_inst_encode.c,7,7
extr_linuxblockbfq-cgroup.c_bfqg_stats_update_completion.c,8,8
extr_linuxdriversgpudrmrcar-durcar_du_drv.h_rcar_du_needs.c,10,10
extr_linuxfsf2fsextent_cache.c___drop_largest_extent.c,14,14
extr_linuxdriversgpudrmradeonr600.c_r600_get_xclk.c,7,7
extr_linuxdriversinfinibandhwmlx5main.c_get_arg.c,13,13
extr_linuxdriversmediausbdvb-usb-v2mxl111sf-tuner.c_mxl111sf_tuner_get_bandwidth.c,14,14
extr_darwin-xnulibkernOSKextVersion.c___vers_isdigit.c,58,58
extr_reactosdllwin32xmllitereader.c_is_char.c,40,40
